"EntrezID","Symbol","Description","P value"
"29095","ORMDL2","ORMDL sphingolipid biosynthesis regulator 2",0.00114282074310101
"132321","C4orf33","chromosome 4 open reading frame 33",0.00114368143266641
"5977","DPF2","double PHD fingers 2",0.0011449391809637
"54102","CLIC6","chloride intracellular channel 6",0.0011487456120669
"1376","CPT2","carnitine palmitoyltransferase 2",0.00115040586177839
"50804","MYEF2","myelin expression factor 2",0.00115179410199406
"125476","INO80C","INO80 complex subunit C",0.00115466338870207
"2619","GAS1","growth arrest specific 1",0.00115476614075405
"90673","PPP1R3E","protein phosphatase 1 regulatory subunit 3E",0.00115531069471564
"140831","ZSWIM3","zinc finger SWIM-type containing 3",0.00115557771850439
"9349","RPL23","ribosomal protein L23",0.00115674754337169
"57679","ALS2","ALS2, alsin Rho guanine nucleotide exchange factor",0.0011572891487559
"51184","GPN3","GPN-loop GTPase 3",0.00115785674817626
"50813","COPS7A","COP9 signalosome subunit 7A",0.00116065436423329
"8050","PDHX","pyruvate dehydrogenase complex component X",0.00116204138763987
"389813","C9orf172","chromosome 9 open reading frame 172",0.00116303085946234
"23590","PDSS1","decaprenyl diphosphate synthase subunit 1",0.00116506015600626
"10521","DDX17","DEAD-box helicase 17",0.00116638378038425
"6232","RPS27","ribosomal protein S27",0.00116806392353486
"27244","SESN1","sestrin 1",0.00116880651061901
"23592","LEMD3","LEM domain containing 3",0.00116980112890142
"23277","CLUH","clustered mitochondria homolog",0.00117025476545773
"128240","NAXE","NAD(P)HX epimerase",0.00117309659210962
"8661","EIF3A","eukaryotic translation initiation factor 3 subunit A",0.0011731147489128
"5424","POLD1","DNA polymerase delta 1, catalytic subunit",0.00117343265760295
"64168","NECAB1","N-terminal EF-hand calcium binding protein 1",0.00117358514551946
"9656","MDC1","mediator of DNA damage checkpoint 1",0.00117377232951821
"9605","VPS9D1","VPS9 domain containing 1",0.00117419401281726
"79872","CBLL1","Cbl proto-oncogene like 1",0.00117656973530167
"9550","ATP6V1G1","ATPase H+ transporting V1 subunit G1",0.00117699463554088
"5830","PEX5","peroxisomal biogenesis factor 5",0.00117788590930767
"11212","PLPBP","pyridoxal phosphate binding protein",0.00117842528231415
"27440","HDHD5","haloacid dehalogenase like hydrolase domain containing 5",0.0011803340276495
"1540","CYLD","CYLD lysine 63 deubiquitinase",0.00118245469360834
"56931","DUS3L","dihydrouridine synthase 3 like",0.00118477599733979
"286144","TRIQK","triple QxxK/R motif containing",0.00118478297379454
"541578","CXorf40B","chromosome X open reading frame 40B",0.00118680169590379
"10544","PROCR","protein C receptor",0.00118708193809902
"3914","LAMB3","laminin subunit beta 3",0.00118742550216333
"4898","NRDC","nardilysin convertase",0.00118791581088706
"23471","TRAM1","translocation associated membrane protein 1",0.00118827908951102
"10280","SIGMAR1","sigma non-opioid intracellular receptor 1",0.00119024626058384
"51307","FAM53C","family with sequence similarity 53 member C",0.00119092723365277
"4174","MCM5","minichromosome maintenance complex component 5",0.0011913035998985
"476","ATP1A1","ATPase Na+/K+ transporting subunit alpha 1",0.00119774466606903
"5714","PSMD8","proteasome 26S subunit, non-ATPase 8",0.00119809047741604
"1785","DNM2","dynamin 2",0.00120775755378033
"54828","BCAS3","BCAS3, microtubule associated cell migration factor",0.00120805743643859
"26123","TCTN3","tectonic family member 3",0.00120822023125211
"4771","NF2","neurofibromin 2",0.00120988922540821
"100507463","PSMB8-AS1","PSMB8 antisense RNA 1 (head to head)",0.00121032250314368
"89866","SEC16B","SEC16 homolog B, endoplasmic reticulum export factor",0.00121236785682977
"84795","PYROXD2","pyridine nucleotide-disulphide oxidoreductase domain 2",0.0012142132165367
"375748","ERCC6L2","ERCC excision repair 6 like 2",0.00121492823841896
"83451","ABHD11","abhydrolase domain containing 11",0.00121494606508887
"9400","RECQL5","RecQ like helicase 5",0.00121496686968747
"3720","JARID2","jumonji and AT-rich interaction domain containing 2",0.00121541641377243
"54862","CC2D1A","coiled-coil and C2 domain containing 1A",0.00121640116014454
"8816","DCAF5","DDB1 and CUL4 associated factor 5",0.0012177708527239
"9310","ZNF235","zinc finger protein 235",0.00121913328686707
"1024","CDK8","cyclin dependent kinase 8",0.00122195335955744
"30851","TAX1BP3","Tax1 binding protein 3",0.00122221477131279
"28969","BZW2","basic leucine zipper and W2 domains 2",0.00122245095825957
"84668","FAM126A","family with sequence similarity 126 member A",0.00122331703458389
"9131","AIFM1","apoptosis inducing factor mitochondria associated 1",0.00122585708758249
"132864","CPEB2","cytoplasmic polyadenylation element binding protein 2",0.00122590753340879
"2961","GTF2E2","general transcription factor IIE subunit 2",0.00122666987853237
"10014","HDAC5","histone deacetylase 5",0.00122861879608016
"79682","CENPU","centromere protein U",0.00122989836485243
"345462","ZNF879","zinc finger protein 879",0.00123162874375837
"10484","SEC23A","Sec23 homolog A, coat complex II component",0.00123446975026587
"9570","GOSR2","golgi SNAP receptor complex member 2",0.00123504568022637
"721","C4B","complement C4B (Chido blood group)",0.00123863385323142
"10957","PNRC1","proline rich nuclear receptor coactivator 1",0.0012409091700194
"6881","TAF10","TATA-box binding protein associated factor 10",0.00124302636423301
"10435","CDC42EP2","CDC42 effector protein 2",0.0012481608165672
"64785","GINS3","GINS complex subunit 3",0.00124870365791252
"93474","ZNF670","zinc finger protein 670",0.00125475886951776
"730","C7","complement C7",0.0012557832246749
"9231","DLG5","discs large MAGUK scaffold protein 5",0.00125669613965462
"79364","ZXDC","ZXD family zinc finger C",0.00125798683484857
"55644","OSGEP","O-sialoglycoprotein endopeptidase",0.0012581546443966
"54807","ZNF586","zinc finger protein 586",0.00125900241681987
"80213","TM2D3","TM2 domain containing 3",0.00126019594419224
"5631","PRPS1","phosphoribosyl pyrophosphate synthetase 1",0.00126081896891661
"25914","RTTN","rotatin",0.00126158062903847
"11156","PTP4A3","protein tyrosine phosphatase type IVA, member 3",0.00126164788178862
"5411","PNN","pinin, desmosome associated protein",0.00126366439650871
"9575","CLOCK","clock circadian regulator",0.00126406896476272
"135114","HINT3","histidine triad nucleotide binding protein 3",0.00126454087011663
"56937","PMEPA1","prostate transmembrane protein, androgen induced 1",0.00126662555963852
"6464","SHC1","SHC adaptor protein 1",0.00126710560620458
"55198","APPL2","adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2",0.00126757234816788
"163059","ZNF433","zinc finger protein 433",0.00126874611499828
"130355","C2orf76","chromosome 2 open reading frame 76",0.00126983885906229
"64844","MARCH7","membrane associated ring-CH-type finger 7",0.00127060106855525
"10944","C11orf58","chromosome 11 open reading frame 58",0.00127088737048087
"26509","MYOF","myoferlin",0.001271195395941
"11316","COPE","coatomer protein complex subunit epsilon",0.00127338897861073
"10549","PRDX4","peroxiredoxin 4",0.00127449921137779
"4705","NDUFA10","NADH:ubiquinone oxidoreductase subunit A10",0.0012751223184293
"83448","PUS7L","pseudouridylate synthase 7 like",0.00127535235249288
"79899","PRR5L","proline rich 5 like",0.00127820967624348
"64783","RBM15","RNA binding motif protein 15",0.00127974296198707
"152195","NUDT16P1","nudix hydrolase 16 pseudogene 1",0.00128113670719632
"10113","PREB","prolactin regulatory element binding",0.0012827695786235
"8650","NUMB","NUMB, endocytic adaptor protein",0.00128386331344899
"2962","GTF2F1","general transcription factor IIF subunit 1",0.0012858790476542
"131870","NUDT16","nudix hydrolase 16",0.00128725423035481
"7728","ZNF175","zinc finger protein 175",0.00129032697106402
"8089","YEATS4","YEATS domain containing 4",0.00129190277562774
"50854","C6orf48","chromosome 6 open reading frame 48",0.00129266091223068
"2317","FLNB","filamin B",0.00129382132470779
"64422","ATG3","autophagy related 3",0.00129437751367156
"5865","RAB3B","RAB3B, member RAS oncogene family",0.00129563817401734
"85377","MICALL1","MICAL like 1",0.00129585737822446
"92999","ZBTB47","zinc finger and BTB domain containing 47",0.00129652908204125
"100289373","UBAC2-AS1","UBAC2 antisense RNA 1",0.00129927923151674
"5213","PFKM","phosphofructokinase, muscle",0.00130108319208011
"81","ACTN4","actinin alpha 4",0.00130111679336076
"84674","CARD6","caspase recruitment domain family member 6",0.00130312697349799
"400720","ZNF772","zinc finger protein 772",0.00130384199156364
"7485","WRB","tryptophan rich basic protein",0.00130427364607399
"100505738","MIR4458HG","MIR4458 host gene",0.00130556212428345
"2132","EXT2","exostosin glycosyltransferase 2",0.00130698710290522
"1850","DUSP8","dual specificity phosphatase 8",0.00131210752007216
"10741","RBBP9","RB binding protein 9, serine hydrolase",0.0013129951072508
"8732","RNGTT","RNA guanylyltransferase and 5'-phosphatase",0.00131405720868738
"57404","CYP20A1","cytochrome P450 family 20 subfamily A member 1",0.00131452441264934
"722","C4BPA","complement component 4 binding protein alpha",0.00131471251213355
"388561","ZNF761","zinc finger protein 761",0.00131535218353185
"10943","MSL3","MSL complex subunit 3",0.00131691578569626
"57716","PRX","periaxin",0.00132040714377313
"23262","PPIP5K2","diphosphoinositol pentakisphosphate kinase 2",0.00132101523377304
"51107","APH1A","aph-1 homolog A, gamma-secretase subunit",0.00132247488443871
"5176","SERPINF1","serpin family F member 1",0.00132278764608929
"79866","BORA","bora, aurora kinase A activator",0.00132450935525741
"123016","TTC8","tetratricopeptide repeat domain 8",0.00132585193110302
"26000","TBC1D10B","TBC1 domain family member 10B",0.00132668667704716
"132671","SPATA18","spermatogenesis associated 18",0.00133135989216182
"4501","MT1X","metallothionein 1X",0.00133193091580697
"84669","USP32","ubiquitin specific peptidase 32",0.00133488870327203
"5192","PEX10","peroxisomal biogenesis factor 10",0.00133552534938697
"113612","CYP2U1","cytochrome P450 family 2 subfamily U member 1",0.00133775704989103
"8665","EIF3F","eukaryotic translation initiation factor 3 subunit F",0.00133778587116318
"7675","ZNF121","zinc finger protein 121",0.00133807017223309
"285855","RPL7L1","ribosomal protein L7 like 1",0.00134040208908792
"54896","PQLC2","PQ loop repeat containing 2",0.00134105724559941
"55752","SEPT11","septin 11",0.00134193261033144
"90024","FLJ20021","uncharacterized LOC90024",0.00134347524513745
"2060","EPS15","epidermal growth factor receptor pathway substrate 15",0.0013453523496918
"3275","PRMT2","protein arginine methyltransferase 2",0.00134630411513581
"79641","ROGDI","rogdi homolog",0.00134649959613409
"167153","PAPD4","poly(A) RNA polymerase D4, non-canonical",0.00135115286518106
"3182","HNRNPAB","heterogeneous nuclear ribonucleoprotein A/B",0.00135124491570304
"23363","OBSL1","obscurin like 1",0.00135285620651915
"51098","IFT52","intraflagellar transport 52",0.00135714564077827
"8682","PEA15","phosphoprotein enriched in astrocytes 15",0.00135997863707704
"84619","ZGPAT","zinc finger CCCH-type and G-patch domain containing",0.00136106027098593
"5049","PAFAH1B2","platelet activating factor acetylhydrolase 1b catalytic subunit 2",0.00136168187581887
"8553","BHLHE40","basic helix-loop-helix family member e40",0.00136333418936219
"10099","TSPAN3","tetraspanin 3",0.0013635036639289
"3265","HRAS","HRas proto-oncogene, GTPase",0.00136474614690507
"317648","NOP14-AS1","NOP14 antisense RNA 1",0.00136607626852148
"8452","CUL3","cullin 3",0.00136742124047995
"171017","ZNF384","zinc finger protein 384",0.00136786729693639
"55802","DCP1A","decapping mRNA 1A",0.00136849949299944
"55144","LRRC8D","leucine rich repeat containing 8 family member D",0.00137028589359134
"729967","MORN2","MORN repeat containing 2",0.00137439392408978
"8266","UBL4A","ubiquitin like 4A",0.00137483149432871
"168850","ZNF800","zinc finger protein 800",0.00137695350465072
"10961","ERP29","endoplasmic reticulum protein 29",0.0013785342503897
"25766","PRPF40B","pre-mRNA processing factor 40 homolog B",0.00137866874359927
"875","CBS","cystathionine-beta-synthase",0.00137915638666297
"375444","C5orf34","chromosome 5 open reading frame 34",0.00138265193866083
"2122","MECOM","MDS1 and EVI1 complex locus",0.00138333301878302
"80227","PAAF1","proteasomal ATPase associated factor 1",0.00138504815157536
"3953","LEPR","leptin receptor",0.00138649304494387
"55788","LMBRD1","LMBR1 domain containing 1",0.00138673529683564
"84179","MFSD7","major facilitator superfamily domain containing 7",0.00139342487165384
"54414","SIAE","sialic acid acetylesterase",0.00139346303885302
"1628","DBP","D-box binding PAR bZIP transcription factor",0.001394054312013
"51741","WWOX","WW domain containing oxidoreductase",0.00139566696001514
"9709","HERPUD1","homocysteine inducible ER protein with ubiquitin like domain 1",0.00140044658448812
"23155","CLCC1","chloride channel CLIC like 1",0.00140214828216356
"83594","NUDT12","nudix hydrolase 12",0.00140285770602011
"1435","CSF1","colony stimulating factor 1",0.00140411293815124
"147804","TPM3P9","tropomyosin 3 pseudogene 9",0.00140560879162455
"57571","CARNS1","carnosine synthase 1",0.00140783811348133
"55628","ZNF407","zinc finger protein 407",0.0014094580792432
"51499","TRIAP1","TP53 regulated inhibitor of apoptosis 1",0.00141225057077243
"7812","CSDE1","cold shock domain containing E1",0.00141348759837379
"55643","BTBD2","BTB domain containing 2",0.00141781169134947
"26233","FBXL6","F-box and leucine rich repeat protein 6",0.00141814158757803
"311","ANXA11","annexin A11",0.00142295261952197
"126526","C19orf47","chromosome 19 open reading frame 47",0.00142513151052481
"285989","ZNF789","zinc finger protein 789",0.0014257839823445
"57678","GPAM","glycerol-3-phosphate acyltransferase, mitochondrial",0.00142875455697866
"130507","UBR3","ubiquitin protein ligase E3 component n-recognin 3 (putative)",0.00143318294412853
"10106","CTDSP2","CTD small phosphatase 2",0.00143613975396784
"51157","ZNF580","zinc finger protein 580",0.00144189596905853
"159090","FAM122B","family with sequence similarity 122B",0.00144381223640822
"27013","CNPPD1","cyclin Pas1/PHO80 domain containing 1",0.00144443520206861
"6376","CX3CL1","C-X3-C motif chemokine ligand 1",0.0014447285196546
"56938","ARNTL2","aryl hydrocarbon receptor nuclear translocator like 2",0.00144658012679211
"8660","IRS2","insulin receptor substrate 2",0.0014470161466118
"79446","WDR25","WD repeat domain 25",0.00144823058840404
"26268","FBXO9","F-box protein 9",0.00145018102606864
"170506","DHX36","DEAH-box helicase 36",0.00145171699506408
"583","BBS2","Bardet-Biedl syndrome 2",0.00145220055847317
"54676","GTPBP2","GTP binding protein 2",0.00145426669222537
"26009","ZZZ3","zinc finger ZZ-type containing 3",0.00145651721891549
"6158","RPL28","ribosomal protein L28",0.00145711994362507
"54552","GNL3L","G protein nucleolar 3 like",0.00145745488934612
"51271","UBAP1","ubiquitin associated protein 1",0.001457883612212
"10365","KLF2","Kruppel like factor 2",0.00145937905541826
"90850","ZNF598","zinc finger protein 598",0.00146280326850212
"114659","LRRC37B","leucine rich repeat containing 37B",0.00146374396642579
"57761","TRIB3","tribbles pseudokinase 3",0.00146482543937365
"2308","FOXO1","forkhead box O1",0.0014687110143885
"66004","LYNX1","Ly6/neurotoxin 1",0.00147314186040037
"79891","ZNF671","zinc finger protein 671",0.00147390386734458
"284309","ZNF776","zinc finger protein 776",0.00147499080114266
"26259","FBXW8","F-box and WD repeat domain containing 8",0.00147514964258222
"9397","NMT2","N-myristoyltransferase 2",0.00147603366153737
"9869","SETDB1","SET domain bifurcated 1",0.0014783222503818
"55759","WDR12","WD repeat domain 12",0.00148119668396363
"22934","RPIA","ribose 5-phosphate isomerase A",0.001482355849455
"10897","YIF1A","Yip1 interacting factor homolog A, membrane trafficking protein",0.00148350647372675
"254295","PHYHD1","phytanoyl-CoA dioxygenase domain containing 1",0.00148594923015299
"54823","SWT1","SWT1, RNA endoribonuclease homolog",0.0014866302823604
"84418","CYSTM1","cysteine rich transmembrane module containing 1",0.00148824625071819
"7018","TF","transferrin",0.00149306723694353
"10902","BRD8","bromodomain containing 8",0.00149349900681883
"4298","MLLT1","MLLT1, super elongation complex subunit",0.00149581789461761
"84984","CEP19","centrosomal protein 19",0.00149787643225974
"388566","ZNF470","zinc finger protein 470",0.00150345349151249
"9474","ATG5","autophagy related 5",0.00151288124010995
"22979","EFR3B","EFR3 homolog B",0.00151362725698823
"5978","REST","RE1 silencing transcription factor",0.00151949060835133
"339230","CCDC137","coiled-coil domain containing 137",0.00152162961005675
"55032","SLC35A5","solute carrier family 35 member A5",0.00152193373598719
"1573","CYP2J2","cytochrome P450 family 2 subfamily J member 2",0.00152303343853921
"105371267","AC007906.2","NULL",0.00152526006407139
"83605","CCM2","CCM2 scaffolding protein",0.00152535395643005
"51734","MSRB1","methionine sulfoxide reductase B1",0.00152691265219196
"51465","UBE2J1","ubiquitin conjugating enzyme E2 J1",0.00152733002219974
"23466","CBX6","chromobox 6",0.00153202211500569
"6187","RPS2","ribosomal protein S2",0.00153278247389577
"741","ZNHIT2","zinc finger HIT-type containing 2",0.00153533474439937
"2764","GMFB","glia maturation factor beta",0.0015361684032541
"5002","SLC22A18","solute carrier family 22 member 18",0.00154057181131539
"10175","CNIH1","cornichon family AMPA receptor auxiliary protein 1",0.00154148414836119
"85459","CEP295","centrosomal protein 295",0.00154188462128158
"10128","LRPPRC","leucine rich pentatricopeptide repeat containing",0.00154607306122223
"120939","TMEM52B","transmembrane protein 52B",0.00154884064904393
"115098","CCDC124","coiled-coil domain containing 124",0.00154944870981755
"374875","HSD11B1L","hydroxysteroid 11-beta dehydrogenase 1 like",0.00155227759662369
"11345","GABARAPL2","GABA type A receptor associated protein like 2",0.00155360317524844
"388789","SMIM26","small integral membrane protein 26",0.0015542344814099
"112495","GTF3C6","general transcription factor IIIC subunit 6",0.00155459211474729
"1742","DLG4","discs large MAGUK scaffold protein 4",0.00155464395351812
"25904","CNOT10","CCR4-NOT transcription complex subunit 10",0.00155526772250925
"9552","SPAG7","sperm associated antigen 7",0.00155789894800684
"57406","ABHD6","abhydrolase domain containing 6",0.00155811342209755
"692099","FAM86DP","family with sequence similarity 86 member D, pseudogene",0.0015592374267851
"5306","PITPNA","phosphatidylinositol transfer protein alpha",0.00155949193730864
"9069","CLDN12","claudin 12",0.00155953437336342
"57171","DOLPP1","dolichyldiphosphatase 1",0.00156009888607167
"57187","THOC2","THO complex 2",0.00156283775244215
"23469","PHF3","PHD finger protein 3",0.00156434485577939
"55234","SMU1","DNA replication regulator and spliceosomal factor",0.00156773489316087
"23078","VWA8","von Willebrand factor A domain containing 8",0.00156893385095791
"6734","SRPRA","SRP receptor alpha subunit",0.0015715920724132
"23283","CSTF2T","cleavage stimulation factor subunit 2 tau variant",0.00157243429697085
"49854","ZBTB21","zinc finger and BTB domain containing 21",0.00157418730248937
"25976","TIPARP","TCDD inducible poly(ADP-ribose) polymerase",0.00157456078160578
"26156","RSL1D1","ribosomal L1 domain containing 1",0.00157571394631295
"51635","DHRS7","dehydrogenase/reductase 7",0.00157981577028832
"55717","WDR11","WD repeat domain 11",0.00158508382516565
"4928","NUP98","nucleoporin 98",0.0015855173753716
"9337","CNOT8","CCR4-NOT transcription complex subunit 8",0.0015863470138332
"79792","GSDMD","gasdermin D",0.00158844777676126
"60436","TGIF2","TGFB induced factor homeobox 2",0.00159059575689224
"84337","ELOF1","elongation factor 1 homolog",0.00159155446502623
"344148","NCKAP5","NCK associated protein 5",0.00159682197327216
"84548","TMEM185A","transmembrane protein 185A",0.00160192640948775
"11235","PDCD10","programmed cell death 10",0.00160568155208551
"4211","MEIS1","Meis homeobox 1",0.00160657292770106
"27042","DIEXF","digestive organ expansion factor homolog (zebrafish)",0.00160852571857573
"150368","FAM109B","family with sequence similarity 109 member B",0.00160870856497897
"80124","VCPIP1","valosin containing protein interacting protein 1",0.00160913501114845
"10861","SLC26A1","solute carrier family 26 member 1",0.0016143136279102
"284371","ZNF841","zinc finger protein 841",0.00161551202858257
"116254","GINM1","glycoprotein integral membrane 1",0.00161695885083879
"84978","FRMD5","FERM domain containing 5",0.0016235645873317
"54916","TMEM260","transmembrane protein 260",0.001626271861767
"55671","PPP4R3A","protein phosphatase 4 regulatory subunit 3A",0.0016288519913259
"6738","TROVE2","TROVE domain family member 2",0.00162946564609823
"5573","PRKAR1A","protein kinase cAMP-dependent type I regulatory subunit alpha",0.00162993996018201
"338699","ANKRD42","ankyrin repeat domain 42",0.00163329001148949
"92140","MTDH","metadherin",0.00163697651745143
"55781","RIOK2","RIO kinase 2",0.00163848170927694
"54680","ZNHIT6","zinc finger HIT-type containing 6",0.00163875456601104
"85313","PPIL4","peptidylprolyl isomerase like 4",0.00164096445742246
"8890","EIF2B4","eukaryotic translation initiation factor 2B subunit delta",0.00164116085006683
"55888","ZKSCAN7","zinc finger with KRAB and SCAN domains 7",0.00164319795166712
"55909","BIN3","bridging integrator 3",0.00164488830054377
"60490","PPCDC","phosphopantothenoylcysteine decarboxylase",0.00164694595682857
"1859","DYRK1A","dual specificity tyrosine phosphorylation regulated kinase 1A",0.00164754887864582
"9187","SLC24A1","solute carrier family 24 member 1",0.00165002741096232
"6422","SFRP1","secreted frizzled related protein 1",0.00165352889430992
"63897","HEATR6","HEAT repeat containing 6",0.00165679875353064
"138162","C9orf116","chromosome 9 open reading frame 116",0.00165868286984705
"51372","TMA7","translation machinery associated 7 homolog",0.00166028591152756
"65083","NOL6","nucleolar protein 6",0.00166196243326677
"801","CALM1","calmodulin 1",0.00166301249331102
"95","ACY1","aminoacylase 1",0.00166406268257036
"159013","CXorf38","chromosome X open reading frame 38",0.00166411413485346
"56947","MFF","mitochondrial fission factor",0.0016651772961993
"80256","FAM214B","family with sequence similarity 214 member B",0.00167437281576355
"1719","DHFR","dihydrofolate reductase",0.00167447161001233
"285315","C3orf33","chromosome 3 open reading frame 33",0.0016746230882756
"91351","DDX60L","DEAD-box helicase 60 like",0.00167524739366354
"1778","DYNC1H1","dynein cytoplasmic 1 heavy chain 1",0.00167615448885172
"256471","MFSD8","major facilitator superfamily domain containing 8",0.00167641748612313
"29997","NOP53","NOP53 ribosome biogenesis factor",0.00167863198980478
"222658","KCTD20","potassium channel tetramerization domain containing 20",0.00168046694279433
"221545","C6orf136","chromosome 6 open reading frame 136",0.00168237145174588
"27113","BBC3","BCL2 binding component 3",0.00168352267789429
"4724","NDUFS4","NADH:ubiquinone oxidoreductase subunit S4",0.00168382140601564
"64710","NUCKS1","nuclear casein kinase and cyclin dependent kinase substrate 1",0.0016861649536859
"7227","TRPS1","transcriptional repressor GATA binding 1",0.00168747260751823
"91039","DPP9","dipeptidyl peptidase 9",0.00168878169493969
"4795","NFKBIL1","NFKB inhibitor like 1",0.0016921142107571
"100996842","AC016876.1","NULL",0.0016937911490067
"80148","PQLC1","PQ loop repeat containing 1",0.00169388954063598
"84971","ATG4D","autophagy related 4D cysteine peptidase",0.00170111589275979
"7336","UBE2V2","ubiquitin conjugating enzyme E2 V2",0.00170283068549892
"81533","ITFG1","integrin alpha FG-GAP repeat containing 1",0.00170325210657407
"93210","PGAP3","post-GPI attachment to proteins 3",0.00170634807277181
"5928","RBBP4","RB binding protein 4, chromatin remodeling factor",0.00170841339816008
"130074","FAM168B","family with sequence similarity 168 member B",0.00170887280380239
"10603","SH2B2","SH2B adaptor protein 2",0.00171073774821395
"10749","KIF1C","kinesin family member 1C",0.00172099100412682
"339327","ZNF546","zinc finger protein 546",0.00172203371918367
"11146","GLMN","glomulin, FKBP associated protein",0.00172206515338869
"84547","PGBD1","piggyBac transposable element derived 1",0.00172470111011203
"7311","UBA52","ubiquitin A-52 residue ribosomal protein fusion product 1",0.00172510013446248
"57763","ANKRA2","ankyrin repeat family A member 2",0.00172627677201165
"2709","GJB5","gap junction protein beta 5",0.00172637977806489
"2592","GALT","galactose-1-phosphate uridylyltransferase",0.00172685875137168
"27351","DESI1","desumoylating isopeptidase 1",0.00174121096371116
"51143","DYNC1LI1","dynein cytoplasmic 1 light intermediate chain 1",0.00174143795215298
"9401","RECQL4","RecQ like helicase 4",0.00174396282594014
"147179","WIPF2","WAS/WASL interacting protein family member 2",0.00174597914325558
"4707","NDUFB1","NADH:ubiquinone oxidoreductase subunit B1",0.00175026619802554
"25859","PART1","prostate androgen-regulated transcript 1 (non-protein coding)",0.00175040799487403
"84280","BTBD10","BTB domain containing 10",0.00176064752060578
"23081","KDM4C","lysine demethylase 4C",0.00176130567458577
"4077","NBR1","NBR1, autophagy cargo receptor",0.00176161378074813
"79065","ATG9A","autophagy related 9A",0.00176539259482844
"200205","IBA57","IBA57 homolog, iron-sulfur cluster assembly",0.0017675072020068
"55254","TMEM39A","transmembrane protein 39A",0.00176815678356146
"29789","OLA1","Obg like ATPase 1",0.00177358822966078
"57545","CC2D2A","coiled-coil and C2 domain containing 2A",0.00177382828726158
"122704","MRPL52","mitochondrial ribosomal protein L52",0.00177639208003999
"494143","CHAC2","ChaC cation transport regulator homolog 2",0.00177670964068066
"2022","ENG","endoglin",0.00177726464273575
"2110","ETFDH","electron transfer flavoprotein dehydrogenase",0.0017787786402923
"55186","SLC25A36","solute carrier family 25 member 36",0.00178073928492917
"2971","GTF3A","general transcription factor IIIA",0.00178204551225636
"5662","PSD","pleckstrin and Sec7 domain containing",0.00178267597887127
"23300","ATMIN","ATM interactor",0.00178986686523319
"8528","DDO","D-aspartate oxidase",0.00179505539472424
"347734","SLC35B2","solute carrier family 35 member B2",0.00179798525128305
"51132","RLIM","ring finger protein, LIM domain interacting",0.00180204278111973
"23013","SPEN","spen family transcriptional repressor",0.00180418688672113
"23218","NBEAL2","neurobeachin like 2",0.00180644696637977
"26504","CNNM4","cyclin and CBS domain divalent metal cation transport mediator 4",0.00180699114844862
"120227","CYP2R1","cytochrome P450 family 2 subfamily R member 1",0.00180954912462705
"6320","CLEC11A","C-type lectin domain containing 11A",0.00180966081640022
"101929351","CDC37L1-AS1","CDC37L1 antisense RNA 1 (head to head)",0.00181225473455282
"123207","C15orf40","chromosome 15 open reading frame 40",0.00181713071321443
"79774","GRTP1","growth hormone regulated TBC protein 1",0.0018175506097664
"152518","NFXL1","nuclear transcription factor, X-box binding like 1",0.00181912023376019
"54542","RC3H2","ring finger and CCCH-type domains 2",0.00182563187858242
"79874","RABEP2","rabaptin, RAB GTPase binding effector protein 2",0.0018284308043216
"5256","PHKA2","phosphorylase kinase regulatory subunit alpha 2",0.00182859666051105
"152007","GLIPR2","GLI pathogenesis related 2",0.00182864811523453
"2879","GPX4","glutathione peroxidase 4",0.00183130028645895
"84622","ZNF594","zinc finger protein 594",0.00183639752744713
"414","ARSD","arylsulfatase D",0.00184435392227567
"149297","FAM78B","family with sequence similarity 78 member B",0.00184816937001986
"26873","OPLAH","5-oxoprolinase (ATP-hydrolysing)",0.0018561934662269
"79778","MICALL2","MICAL like 2",0.00185726899512395
"149371","EXOC8","exocyst complex component 8",0.00186055686385456
"6045","RNF2","ring finger protein 2",0.00186180713541129
"25843","MOB4","MOB family member 4, phocein",0.00186507670776892
"92255","LMBRD2","LMBR1 domain containing 2",0.00186935706055635
"65260","COA7","cytochrome c oxidase assembly factor 7 (putative)",0.00187789248374348
"55112","WDR60","WD repeat domain 60",0.00187813109101831
"92304","SCGB3A1","secretoglobin family 3A member 1",0.00187955730257694
"53944","CSNK1G1","casein kinase 1 gamma 1",0.00187994958338544
"147949","ZNF583","zinc finger protein 583",0.00188256099356365
"9352","TXNL1","thioredoxin like 1",0.0018857759022558
"4904","YBX1","Y-box binding protein 1",0.00189350817847178
"10572","SIVA1","SIVA1 apoptosis inducing factor",0.0018935196465456
"79622","SNRNP25","small nuclear ribonucleoprotein U11/U12 subunit 25",0.00189447072016224
"57122","NUP107","nucleoporin 107",0.00189574986196328
"805","CALM2","calmodulin 2",0.00189610746859936
"11252","PACSIN2","protein kinase C and casein kinase substrate in neurons 2",0.00189690896954364
"125144","LRRC75A-AS1","LRRC75A antisense RNA 1",0.00190043732545608
"7884","SLBP","stem-loop binding protein",0.00190103553002063
"9716","AQR","aquarius intron-binding spliceosomal factor",0.00190550850912241
"144245","ALG10B","ALG10B, alpha-1,2-glucosyltransferase",0.00190676769153719
"9094","UNC119","unc-119 lipid binding chaperone",0.00190916561091825
"682","BSG","basigin (Ok blood group)",0.00190991851019429
"55760","DHX32","DEAH-box helicase 32 (putative)",0.00191088224767122
